Datetime,Open,High,Low,Close,Volume,rsi,macd,macd_signal,bollinger_h,bollinger_l,atr,sma_50,sma_200,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5,Target
2025-03-29 19:00:00,0.04539559014267169,0.03608247422680577,0.049608355091381284,0.04557291666666785,0.045175627650966256,0.42490301938246117,0.3116586084301376,0.31759026124700684,0.028848108987419963,0.07614991766320323,0.07444296138362211,0.019821634062138216,0.0021509484104598187,0.04557291666666785,0.042968750000001776,0.046875,0.046875,0.048177083333333925,0
2025-03-29 20:00:00,0.047989623865110076,0.037371134020620644,0.05091383812010264,0.044270833333333925,0.03957574795575539,0.3990191037137671,0.3085026534226631,0.3136008985871915,0.028715690293440232,0.07560886240819009,0.06932729436540866,0.020771001150748702,0.0020346809288120937,0.04557291666666785,0.04557291666666785,0.042968750000001776,0.046875,0.046875,0
2025-03-29 21:00:00,0.04539559014267169,0.05541237113401998,0.05091383812010264,0.042968750000001776,0.09478655159089665,0.3730390484589234,0.30508655240925187,0.3096529379061619,0.028627542421519436,0.07488154404425096,0.08427652883845207,0.02149021864211953,0.0019184134471679215,0.044270833333333925,0.04557291666666785,0.04557291666666785,0.042968750000001776,0.046875,0
2025-03-29 22:00:00,0.046692607003890885,0.0347938144329909,0.05091383812010264,0.0416666666666643,0.04487622812092618,0.3470338926512277,0.3015055632261124,0.30570158553045723,0.02875187360866782,0.07391983191647888,0.075644250330002,0.021979286536245368,0.00183536524598793,0.042968750000001776,0.044270833333333925,0.04557291666666785,0.04557291666666785,0.042968750000001776,0
2025-03-29 23:00:00,0.044098573281450726,0.0347938144329909,0.049608355091381284,0.04036458333333215,0.037767502972931924,0.3210749501405193,0.29783619714858445,0.30172794938293757,0.029040169108922598,0.07277724449373935,0.0690356700510299,0.022468354430378312,0.0018519748862217966,0.0416666666666643,0.042968750000001776,0.044270833333333925,0.04557291666666785,0.04557291666666785,0
2025-03-30 00:00:00,0.042801556420231535,0.03221649484535938,0.04699738903394035,0.039062499999998224,0.02301383878929365,0.2952330291120641,0.29413940605204947,0.2977304131483414,0.029447963396460608,0.07150283339553454,0.06289913122055268,0.02298619102416488,0.0017938411453997105,0.04036458333333215,0.0416666666666643,0.042968750000001776,0.044270833333333925,0.04557291666666785,1
2025-03-30 01:00:00,0.04150453955901234,0.0335051546391778,0.048302872062661706,0.042968750000001776,0.03520490066097113,0.3857898885677516,0.29335689090907324,0.29435910191264175,0.02930851398324741,0.07110696026997765,0.05720091659225554,0.02344649021863887,0.001752317044811491,0.039062499999998224,0.04036458333333215,0.0416666666666643,0.042968750000001776,0.044270833333333925,0
2025-03-30 02:00:00,0.04539559014267169,0.0335051546391778,0.049608355091381284,0.04036458333333215,0.012253581646853496,0.33172807440949564,0.29124951530570387,0.2911953900291106,0.02912472857188142,0.07034771705324872,0.05050261038710524,0.02402186421173802,0.0017107929442268244,0.042968750000001776,0.039062499999998224,0.04036458333333215,0.0416666666666643,0.042968750000001776,0
2025-03-30 03:00:00,0.042801556420231535,0.0335051546391778,0.048302872062661706,0.04036458333333215,0.016678272681067578,0.33172807440949553,0.2895749763506429,0.2882936061334023,0.028836139817475015,0.06970408640628456,0.04568986153262575,0.02459723820483184,0.0017024881241027856,0.04036458333333215,0.042968750000001776,0.039062499999998224,0.04036458333333215,0.0416666666666643,1
2025-03-30 04:00:00,0.042801556420231535,0.0335051546391778,0.049608355091381284,0.0416666666666643,0.0057132676347429485,0.36365009364705064,0.28898204602231087,0.2858408789376788,0.028569275194124444,0.06931134358994306,0.039813773546020406,0.025172612197927435,0.0017107929442268244,0.04036458333333215,0.04036458333333215,0.042968750000001776,0.039062499999998224,0.04036458333333215,0
2025-03-30 05:00:00,0.044098573281450726,0.03608247422680577,0.049608355091381284,0.04036458333333215,0.01023203261936571,0.3336228636278061,0.2877964698418662,0.28361616001796164,0.028301514413170636,0.06878216308469653,0.037171619944778536,0.02583429228998746,0.0016858784838724716,0.0416666666666643,0.04036458333333215,0.04036458333333215,0.042968750000001776,0.039062499999998224,0
2025-03-30 06:00:00,0.042801556420231535,0.0335051546391778,0.048302872062661706,0.039062499999998224,0.01793395446264923,0.30403329024979936,0.28616008082776634,0.28147401851835696,0.026956411997092644,0.06875430790385906,0.033311084693322404,0.02663981588032094,0.0016526592034011856,0.04036458333333215,0.0416666666666643,0.04036458333333215,0.04036458333333215,0.042968750000001776,0
2025-03-30 07:00:00,0.04150453955901234,0.03221649484535938,0.04699738903394035,0.037760416666666075,0.03463586825117092,0.2749511920910716,0.28418913918347144,0.27932385472482757,0.025370038274697748,0.06885518203968921,0.029726301959824272,0.027330264672036364,0.0016111351028129661,0.039062499999998224,0.04036458333333215,0.0416666666666643,0.04036458333333215,0.04036458333333215,1
2025-03-30 08:00:00,0.04020752269779315,0.030927835051546282,0.04569190600522077,0.039062499999998224,0.03151737837753792,0.3133564842890227,0.28342536158771053,0.2774345907345963,0.024088387360457375,0.06903218363336627,0.026397575135861745,0.028193325661677093,0.0015779158223452328,0.037760416666666075,0.039062499999998224,0.04036458333333215,0.0416666666666643,0.04036458333333215,0
2025-03-30 09:00:00,0.04020752269779315,0.02963917525773141,0.04308093994777984,0.035156249999998224,0.048613158030034576,0.22826307251749373,0.2807224376905788,0.27532463683900993,0.024205805308200823,0.0678032452148063,0.024713721421056656,0.028883774453394295,0.0015280869016365273,0.039062499999998224,0.037760416666666075,0.039062499999998224,0.04036458333333215,0.0416666666666643,0
2025-03-30 10:00:00,0.03761348897535477,0.028350515463916537,0.04308093994777984,0.035156249999998224,0.06240986419050281,0.22826307251749373,0.27870126776591503,0.2731891004438312,0.023607283661355893,0.06708923455290439,0.02174303606414893,0.02994821634062106,0.0014948676211652412,0.035156249999998224,0.039062499999998224,0.037760416666666075,0.039062499999998224,0.04036458333333215,1
2025-03-30 11:00:00,0.03761348897535477,0.03865979381443374,0.04308093994777984,0.044270833333333925,0.048938912653585034,0.45612429481929545,0.2823011285515068,0.27227783413673484,0.02315830475686731,0.06730966777809222,0.030241397778018667,0.03132911392404836,0.001519782081519594,0.035156249999998224,0.035156249999998224,0.039062499999998224,0.037760416666666075,0.039062499999998224,0
2025-03-30 12:00:00,0.046692607003890885,0.0347938144329909,0.049608355091381284,0.0416666666666643,0.04176795111851703,0.39705072277940295,0.28375322995605645,0.2718703783132993,0.02239541760532404,0.06760153262841406,0.02687587839561678,0.03279631760644541,0.0015363917217570133,0.044270833333333925,0.035156249999998224,0.035156249999998224,0.039062499999998224,0.037760416666666075,1
2025-03-30 13:00:00,0.044098573281450726,0.0347938144329909,0.048302872062661706,0.042968750000001776,0.05133675748270752,0.4241487275790296,0.28567629132138106,0.2719702615112477,0.022395417605325818,0.06760153262841584,0.02515786016226089,0.03414844649021731,0.0015363917217534606,0.0416666666666643,0.044270833333333925,0.035156249999998224,0.035156249999998224,0.039062499999998224,0
2025-03-30 14:00:00,0.044098573281450726,0.03608247422680577,0.049608355091381284,0.042968750000001776,0.039072592380188766,0.4241487275790296,0.28722301465214506,0.27239267862448807,0.021977512690021683,0.06778768694953641,0.023562557517001828,0.03504027617951877,0.00155300136199088,0.042968750000001776,0.0416666666666643,0.044270833333333925,0.035156249999998224,0.035156249999998224,1
2025-03-30 15:00:00,0.04539559014267169,0.0347938144329909,0.049608355091381284,0.044270833333333925,0.04234107085671525,0.4530737941364991,0.28918066829931477,0.27316412037927107,0.021727097360299652,0.06792650338758577,0.020674098153244017,0.0353279631760639,0.0016028302826960328,0.042968750000001776,0.042968750000001776,0.0416666666666643,0.044270833333333925,0.035156249999998224,0
2025-03-30 16:00:00,0.046692607003890885,0.0347938144329909,0.048302872062661706,0.04036458333333215,0.04786512243548617,0.3570612590833971,0.2885443323365347,0.27364036184405327,0.021309630392797985,0.06797474831718375,0.019399064222914736,0.03515535097813505,0.0016277447430503855,0.044270833333333925,0.042968750000001776,0.042968750000001776,0.0416666666666643,0.044270833333333925,1
2025-03-30 17:00:00,0.042801556420231535,0.03608247422680577,0.048302872062661706,0.042968750000001776,0.05868504367299492,0.41666327420035093,0.2894999626714822,0.2742329723554345,0.02130963039279621,0.06797474831718198,0.019622211052197663,0.03498273878020619,0.001669268843638605,0.04036458333333215,0.044270833333333925,0.042968750000001776,0.042968750000001776,0.0416666666666643,0
2025-03-30 18:00:00,0.044098573281450726,0.0335051546391778,0.048302872062661706,0.04036458333333215,0.048601223031112376,0.3566974160045931,0.28879833555635803,0.27455169057793827,0.021226416349923838,0.06792911863092677,0.017015205007354442,0.034810126582277334,0.001694183303989405,0.042968750000001776,0.04036458333333215,0.044270833333333925,0.042968750000001776,0.042968750000001776,0
2025-03-30 19:00:00,0.042801556420231535,0.03221649484535938,0.04438642297649942,0.039062499999998224,0.1477178685277795,0.3281932629342292,0.2875296916422608,0.27452573325149393,0.021204288323247056,0.06781610262755677,0.017408627494888543,0.034579976985037675,0.001719097764340205,0.04036458333333215,0.042968750000001776,0.04036458333333215,0.044270833333333925,0.042968750000001776,1
2025-03-30 20:00:00,0.04150453955901234,0.0347938144329909,0.04699738903394035,0.044270833333333925,0.06246241088438766,0.44421888786300473,0.28944830392573967,0.27492983003044136,0.02165406632092548,0.06786964044132482,0.01777394837617334,0.034349827387803344,0.0017938411454032632,0.039062499999998224,0.04036458333333215,0.042968750000001776,0.04036458333333215,0.044270833333333925,0
2025-03-30 21:00:00,0.04539559014267169,0.041237113402063486,0.04308093994777984,0.037760416666666075,0.253094949586946,0.3126584572720957,0.2873315129621316,0.2747843595960521,0.021453833928305244,0.06754081934141354,0.029370030168361566,0.03397583429229023,0.0018187556057505105,0.044270833333333925,0.039062499999998224,0.04036458333333215,0.042968750000001776,0.04036458333333215,1
2025-03-30 22:00:00,0.04020752269779315,0.037371134020620644,0.030026109660575173,0.044270833333333925,0.059212058346863564,0.4334995924217711,0.28931128954756685,0.2751063902754032,0.02187713866947938,0.06748613454076136,0.04998756875608573,0.03363060989643252,0.0018851941666930827,0.037760416666666075,0.044270833333333925,0.039062499999998224,0.04036458333333215,0.042968750000001776,1
2025-03-30 23:00:00,0.04539559014267169,0.043814432989691454,0.041775456919058485,0.04557291666666785,0.04688020708607371,0.4548311992753992,0.2915844319282072,0.27586738555276547,0.022497278932952725,0.06735173923362758,0.063503998386332,0.033285385500574804,0.0019682423678730743,0.044270833333333925,0.037760416666666075,0.044270833333333925,0.039062499999998224,0.04036458333333215,1
2025-03-31 00:00:00,0.046692607003890885,0.05670103092783485,0.05221932114882577,0.06510416666666607,0.08094875415560039,0.6747954663757207,0.30418923396267356,0.2792674228797247,0.02949802850810279,0.0621026179875237,0.0788691825721635,0.03354430379746809,0.0021592532305731993,0.04557291666666785,0.044270833333333925,0.037760416666666075,0.044270833333333925,0.039062499999998224,0
2025-03-31 01:00:00,0.06874189364461536,0.06314432989690921,0.06527415143603044,0.057291666666666075,0.025734931347215804,0.5452147924053332,0.30955341755033605,0.2831753119146518,0.031881215996570234,0.06126017443361853,0.08610131906463814,0.03363060989643252,0.0023170448128126964,0.06510416666666607,0.04557291666666785,0.044270833333333925,0.037760416666666075,0.044270833333333925,1
2025-03-31 02:00:00,0.05966277561608102,0.06314432989690921,0.06005221932114857,0.06510416666666607,0.02539849517211854,0.6124809320589046,0.3178645239851364,0.28814205680001925,0.03590075046790098,0.059574597959059616,0.09844530200886223,0.03394706559263483,0.0025163604956333074,0.057291666666666075,0.06510416666666607,0.04557291666666785,0.044270833333333925,0.037760416666666075,0
2025-03-31 03:00:00,0.07003891050583455,0.05798969072164972,0.06657963446475001,0.05989583333333215,0.03743804250496727,0.5364524743152792,0.32115567434703585,0.29284425385473184,0.03794734098877228,0.059653172471804794,0.09724360971862611,0.03414844649021731,0.0026409327973979657,0.06510416666666607,0.057291666666666075,0.06510416666666607,0.04557291666666785,0.044270833333333925,1
2025-03-31 04:00:00,0.0622568093385194,0.054123711340205105,0.06657963446475001,0.062499999999998224,0.027189104695347376,0.5597506836756103,0.3248167558821202,0.29741673119420164,0.04024898077769379,0.059587818672170556,0.09190643186964081,0.034436133486765996,0.0027987243796303574,0.05989583333333215,0.06510416666666607,0.057291666666666075,0.06510416666666607,0.04557291666666785,0
2025-03-31 05:00:00,0.06485084306095779,0.06056701030927947,0.06788511749347137,0.062499999999998224,0.13997668653279025,0.5597506836756103,0.32727913074691417,0.3016199879475177,0.04199289091382852,0.06054999657386695,0.09257890863965518,0.03475258918296831,0.0029482111417493684,0.062499999999998224,0.05989583333333215,0.06510416666666607,0.057291666666666075,0.06510416666666607,1
2025-03-31 06:00:00,0.06485084306095779,0.06572164948453718,0.06135770234986815,0.06640624999999822,0.16834644055987416,0.5960035955167702,0.3309445123007725,0.3057942652535386,0.044119986968638614,0.06150174627999405,0.105867313521681,0.03518411967779045,0.0031309171843361128,0.062499999999998224,0.062499999999998224,0.05989583333333215,0.06510416666666607,0.057291666666666075,0
2025-03-31 07:00:00,0.06874189364461536,0.06958762886598002,0.054830287206266703,0.05598958333333215,0.10928813115803025,0.4452508765440127,0.3275531559075564,0.3083826960601144,0.0447206174535868,0.06207600432746574,0.1294634018859859,0.03535673187571753,0.003222270205629485,0.06640624999999822,0.062499999999998224,0.062499999999998224,0.05989583333333215,0.06510416666666607,0
2025-03-31 08:00:00,0.06095979247730021,0.050257731958762264,0.040469973890338906,0.05078125,0.09148325997596149,0.38262087545384976,0.32156529827688946,0.30912747348238184,0.04479988186403894,0.0629505486515658,0.14574562773734284,0.03538550057537293,0.0032970135866854378,0.05598958333333215,0.06640624999999822,0.062499999999998224,0.062499999999998224,0.05989583333333215,0
2025-03-31 09:00:00,0.05317769130998684,0.04639175257731942,0.04699738903394035,0.039062499999998224,0.09546296629236947,0.26565872392299,0.30999433985085034,0.3071609914113349,0.044966540829927126,0.062354421958469075,0.14960798219689336,0.03515535097813505,0.003305318406802371,0.05078125,0.05598958333333215,0.06640624999999822,0.062499999999998224,0.062499999999998224,0
2025-03-31 10:00:00,0.042801556420231535,0.0335051546391778,0.033942558746735685,0.039062499999998224,0.11162792502435856,0.26565872392299,0.30069169669518525,0.30352780355129855,0.045119665115166185,0.061773225888433814,0.15319445419504743,0.03495397008054901,0.0032970135866854378,0.039062499999998224,0.05078125,0.05598958333333215,0.06640624999999822,0.062499999999998224,1
2025-03-31 11:00:00,0.04150453955901234,0.043814432989691454,0.04438642297649942,0.0416666666666643,0.09289893614035497,0.2991848541582088,0.29471905370970825,0.299298655212036,0.045167410137596065,0.06144570398183191,0.1565247496219048,0.034810126582277334,0.003313623226922857,0.039062499999998224,0.039062499999998224,0.05078125,0.05598958333333215,0.06640624999999822,0
2025-03-31 12:00:00,0.04539559014267169,0.0347938144329909,0.02741514360313424,0.02213541666666785,0.1313601295894553,0.1431464424782617,0.2791255045213124,0.29246225926503233,0.047180439912485994,0.057301086122988565,0.16805980824866157,0.03411967779056191,0.003213965385508999,0.0416666666666643,0.039062499999998224,0.039062499999998224,0.05078125,0.05598958333333215,1
2025-03-31 13:00:00,0.02204928664072625,0.0335051546391778,0.02872062663185382,0.028645833333333925,0.15850262784152294,0.22051717494864115,0.270640083163563,0.28511410808683146,0.047947720650933334,0.05494298042045109,0.17595672030147266,0.03357307249711994,0.003155831644686913,0.02213541666666785,0.0416666666666643,0.039062499999998224,0.039062499999998224,0.05078125,0
2025-03-31 14:00:00,0.03112840466926059,0.024484536082473696,0.006527415143603221,0.020833333333333925,0.3407027028717928,0.16770790656104478,0.25986291396014993,0.2768490619458107,0.04945832319607568,0.05121518294995653,0.19736063628211262,0.03291139240506169,0.003039564163039188,0.028645833333333925,0.02213541666666785,0.0416666666666643,0.039062499999998224,0.039062499999998224,0
2025-03-31 15:00:00,0.01945525291828787,0.02706185567010344,0.013054830287204666,0.011718749999998224,0.2183545547242099,0.11400983599767106,0.24668962403132352,0.26731989644677784,0.051910909435815,0.04562368964766783,0.2130143803989409,0.03216340621403724,0.0028651629405729295,0.020833333333333925,0.028645833333333925,0.02213541666666785,0.0416666666666643,0.039062499999998224,1
2025-03-31 16:00:00,0.015564202334628519,0.03221649484535938,0.011749347258485088,0.035156249999998224,0.15457484694508333,0.33820378415673363,0.24987436774137034,0.2604018022201375,0.0518086941391136,0.0447744633225966,0.23458553447322486,0.03187571921748855,0.0028319436601016434,0.011718749999998224,0.020833333333333925,0.028645833333333925,0.02213541666666785,0.0416666666666643,1
2025-03-31 17:00:00,0.03761348897535477,0.03608247422680577,0.040469973890338906,0.04036458333333215,0.0995228060444633,0.37752759945344,0.2557112218830948,0.25615985544499664,0.0518306381060345,0.045025108643901746,0.22788086058644638,0.03173187571921687,0.0028236388399811574,0.035156249999998224,0.011718749999998224,0.020833333333333925,0.028645833333333925,0.02213541666666785,1
2025-03-31 18:00:00,0.044098573281450726,0.037371134020620644,0.041775456919058485,0.04557291666666785,0.0994853334177103,0.41557889120076935,0.2635594234667983,0.254504224792905,0.05188656444996198,0.04510084043287321,0.22165509197729485,0.03170310701956325,0.0028319436601016434,0.04036458333333215,0.035156249999998224,0.011718749999998224,0.020833333333333925,0.028645833333333925,0
2025-03-31 19:00:00,0.04539559014267169,0.04639175257731942,0.049608355091381284,0.044270833333333925,0.14213594037889268,0.40505212046681455,0.26927698622091534,0.25444583267319304,0.051830638106030946,0.04502510864389819,0.21728112803338576,0.03173187571921687,0.0028568581204524435,0.04557291666666785,0.04036458333333215,0.035156249999998224,0.011718749999998224,0.020833333333333925,1
2025-03-31 20:00:00,0.046692607003890885,0.041237113402063486,0.048302872062661706,0.046875,0.10458598137261664,0.42536977366202616,0.27543031322716227,0.2557617281819001,0.04975935728198877,0.04538604977116378,0.20899826936313262,0.031760644418872275,0.0028983822210442156,0.044270833333333925,0.04557291666666785,0.04036458333333215,0.035156249999998224,0.011718749999998224,1
2025-03-31 21:00:00,0.04928664072632927,0.047680412371134295,0.054830287206266703,0.0546875,0.06999600019492741,0.483599554586654,0.284748561705825,0.2588779024765641,0.04945089981239903,0.045451468435524944,0.2013070434550374,0.031962025316454756,0.002998040062454521,0.046875,0.044270833333333925,0.04557291666666785,0.04036458333333215,0.035156249999998224,0
2025-03-31 22:00:00,0.058365758754863606,0.04639175257731942,0.05613577023498628,0.052083333333333925,0.0354559716200331,0.4589314296474109,0.29065299041229276,0.26267833441097793,0.04763606987861735,0.04607921389117564,0.19135097701120005,0.03213463751438539,0.0030893930837478933,0.0546875,0.046875,0.044270833333333925,0.04557291666666785,0.04036458333333215,0
2025-03-31 23:00:00,0.05447470817120603,0.14046391752577492,0.054830287206266703,0.05078125,0.11307913369695877,0.44625236395064244,0.2945388955908369,0.26657918520366053,0.04650060083477037,0.046369809230650816,0.28623196932149786,0.032307249712308916,0.003189050925158199,0.052083333333333925,0.0546875,0.046875,0.044270833333333925,0.04557291666666785,1
2025-04-01 00:00:00,0.05188067444876765,0.05283505154639201,0.058746736292427215,0.062499999999998224,0.016693052460554796,0.5336833545037625,0.3040331379429171,0.27180229627996305,0.04650060083477392,0.04636980923065437,0.27443115746667945,0.03276754890678646,0.0033800617878618766,0.05078125,0.052083333333333925,0.0546875,0.046875,0.044270833333333925,0
2025-04-01 01:00:00,0.0622568093385194,0.05541237113401998,0.058746736292427215,0.057291666666666075,0.0074236020282348065,0.4812926509797872,0.30840886927753147,0.27694975880140205,0.04566818610748413,0.04673837260477676,0.26628747455923973,0.033141542002303126,0.003512938909747021,0.062499999999998224,0.05078125,0.052083333333333925,0.0546875,0.046875,0
2025-04-01 02:00:00,0.058365758754863606,0.05670103092783485,0.0626631853785895,0.057291666666666075,0.009027633184751133,0.4812926509797872,0.3116181394166681,0.28177839818925304,0.044028289575679835,0.047585421168395925,0.255911269473154,0.03354430379746809,0.0036375112115081265,0.057291666666666075,0.062499999999998224,0.05078125,0.052083333333333925,0.0546875,1
2025-04-01 03:00:00,0.05966277561608102,0.05541237113401998,0.06396866840730908,0.062499999999998224,0.013333464709150996,0.5216531256716133,0.31677057669597813,0.2867822792035354,0.04508993636016889,0.04710140943305241,0.24346200807832566,0.03397583429228668,0.003795302793744071,0.057291666666666075,0.057291666666666075,0.062499999999998224,0.05078125,0.052083333333333925,0
2025-04-01 04:00:00,0.06614785992217698,0.05798969072164972,0.06919060052219272,0.061197916666666075,0.013527498362861481,0.5068314593296079,0.31976967849106447,0.2914495131449423,0.046487992260608735,0.04665857077944935,0.22908776582537907,0.034436133486765996,0.0039281799156256625,0.062499999999998224,0.057291666666666075,0.057291666666666075,0.062499999999998224,0.05078125,0
2025-04-01 05:00:00,0.0635538261997386,0.051546391752577136,0.048302872062661706,0.039062499999998224,0.023509964160015696,0.3041375193129899,0.30947297980911775,0.29290317177808173,0.046487992260608735,0.04665857077944935,0.23121843114383592,0.03440736478710704,0.0039032654552713097,0.061197916666666075,0.062499999999998224,0.057291666666666075,0.057291666666666075,0.062499999999998224,0
2025-04-01 06:00:00,0.04150453955901234,0.030927835051546282,0.03133159268929475,0.03125,0.09792769071362584,0.25047255042864164,0.29683417855233135,0.2912673287007187,0.04655084798711506,0.04576467457982858,0.22897558536006232,0.03417721518987271,0.0038368268943287376,0.039062499999998224,0.061197916666666075,0.062499999999998224,0.057291666666666075,0.057291666666666075,0
2025-04-01 07:00:00,0.033722438391697196,0.02706185567010344,0.03133159268929475,0.0234375,0.19715984956059202,0.20188215017182592,0.28250442856893343,0.2867854360423299,0.0468992332544822,0.043456389643729665,0.22267162212422084,0.0338032220943596,0.0035710726505655543,0.03125,0.039062499999998224,0.061197916666666075,0.062499999999998224,0.057291666666666075,1
2025-04-01 08:00:00,0.024643320363164634,0.03608247422680577,0.03133159268929475,0.044270833333333925,0.09667584557096713,0.37415338864602793,0.2829281508518202,0.2832937521122291,0.04655125616471878,0.04617650312726873,0.22666769032877768,0.03391829689297765,0.0034465003488044488,0.0234375,0.03125,0.039062499999998224,0.061197916666666075,0.062499999999998224,1
2025-04-01 09:00:00,0.047989623865110076,0.04896907216494917,0.05091383812010264,0.046875,0.14667080398763244,0.392427447501605,0.28477831321954594,0.2809101098756693,0.04665737709550655,0.04798340492030384,0.22334279055292275,0.03411967779056191,0.0034215858884465433,0.044270833333333925,0.0234375,0.03125,0.039062499999998224,0.061197916666666075,0
2025-04-01 10:00:00,0.047989623865110076,0.03865979381443374,0.020887728459527466,0.01953125,0.12206320141075828,0.23067848439293043,0.27108657619868237,0.2759712611882821,0.046811232919601764,0.04767625441098744,0.2413619872298909,0.03368814729574332,0.0032139653855125516,0.046875,0.044270833333333925,0.0234375,0.03125,0.039062499999998224,0
